379   Registeel steel - 1.9m 205.0kg 80 75 150 75 150 50 
380   Latias dragon psychic 1.4m 40.0kg 80 80 90 110 130 110 1.8m 52kg 80 100 120 140 150 110 dragon psychic 
381   Latios dragon psychic 2.0m 60.0kg 80 90 80 130 110 110 2.3m 70kg 80 130 100 160 120 110 dragon psychic 
382   Kyogre water - 4.5m 352.0kg 100 100 90 150 140 90 water - 
383   Groudon ground - 3.5m 950.0kg 100 150 140 100 90 90 ground fire 
384   Rayquaza dragon flying 7.0m 206.5kg 105 150 90 150 90 95 
385   Jirachi steel psychic 0.3m 1.1kg 100 100 100 100 100 100 
386   Deoxys psychic - 1.7m 60.8kg 50 150 50 150 50 150 50 180 20 180 20 150 50 70 160 70 160 90 50 95 90 95 90 180 
387   Turtwig grass - 0.4m 10.2kg 55 68 64 45 55 31 
388   Grotle grass - 1.1m 97.0kg 75 89 85 55 65 36 
389   Torterra grass ground 2.2m 310.0kg 95 109 105 75 85 56 
390   Chimchar fire - 0.5m 6.2kg 44 58 44 58 44 61 
391   Monferno fire fighting 0.9m 22.0kg 64 78 52 78 52 81 
392   Infernape fire fighting 1.2m 55.0kg 76 104 71 104 71 108 
393   Piplup water - 0.4m 5.2kg 53 51 53 61 56 40 
394   Prinplup water - 0.8m 23.0kg 64 66 68 81 76 50 
395   Empoleon water steel 1.7m 84.5kg 84 86 88 111 101 60 
396   Starly normal flying 0.3m 2.0kg 40 55 30 30 30 60 
397   Staravia normal flying 0.6m 15.5kg 55 75 50 40 40 80 
398   Staraptor normal flying 1.2m 24.9kg 85 120 70 50 60 100 
399   Bidoof normal - 0.5m 20.0kg 59 45 40 35 40 31 
400   Bibarel normal water 1.0m 31.5kg 79 85 60 55 60 71 
401   Kricketot bug - 0.3m 2.2kg 37 25 41 25 41 25 
402   Kricketune bug - 1.0m 25.5kg 77 85 51 55 51 65 
403   Shinx electric - 0.5m 9.5kg 45 65 34 40 34 45 
404   Luxio electric - 0.9m 30.5kg 60 85 49 60 49 60 
405   Luxray electric - 1.4m 42.0kg 80 120 79 95 79 70 
406   Budew grass poison 0.2m 1.2kg 40 30 35 50 70 55 
407   Roserade grass poison 0.9m 14.5kg 60 70 65 125 105 90 
408   Cranidos rock - 0.9m 31.5kg 67 125 40 30 30 58 
409   Rampardos rock - 1.6m 102.5kg 97 165 60 65 50 58 
410   Shieldon rock steel 0.5m 57.0kg 30 42 118 42 88 30 
411   Bastiodon rock steel 1.3m 149.5kg 60 52 168 47 138 30 
412   Burmy bug - 0.2m 3.4kg 40 29 45 29 45 36 
413   Wormadam bug grass 0.5m 6.5kg 60 59 85 79 105 36 60 79 105 59 85 36 bug steel 60 69 95 69 95 36 bug ground 
414   Mothim bug flying 0.9m 23.3kg 70 94 50 94 50 66 
415   Combee bug flying 0.3m 5.5kg 30 30 42 30 42 70 
416   Vespiquen bug flying 1.2m 38.5kg 70 80 102 80 102 40 
417   Pachirisu electric - 0.4m 3.9kg 60 45 70 45 90 95 
418   Buizel water - 0.7m 29.5kg 55 65 35 60 30 85 
419   Floatzel water - 1.1m 33.5kg 85 105 55 85 50 115 
420   Cherubi grass - 0.4m 3.3kg 45 35 45 62 53 35 
421   Cherrim grass - 0.5m 9.3kg 70 60 70 87 78 85 
422   Shellos water - 0.3m 6.3kg 76 48 48 57 62 34 
423   Gastrodon water ground 0.9m 29.9kg 111 83 68 92 82 39 
424   Ambipom normal - 1.2m 20.3kg 75 100 66 60 66 115 
425   Drifloon ghost flying 0.4m 1.2kg 90 50 34 60 44 70 
426   Drifblim ghost flying 1.2m 15.0kg 150 80 44 90 54 80 
427   Buneary normal - 0.4m 5.5kg 55 66 44 44 56 85 
428   Lopunny normal - 1.2m 33.3kg 65 76 84 54 96 105 
429   Mismagius ghost - 0.9m 4.4kg 60 60 60 105 105 105 
430   Honchkrow dark flying 0.9m 27.3kg 100 125 52 105 52 71 
431   Glameow normal - 0.5m 3.9kg 49 55 42 42 37 85 
432   Purugly normal - 1.0m 43.8kg 71 82 64 64 59 112 
433   Chingling psychic - 0.2m 0.6kg 45 30 50 65 50 45 
434   Stunky poison dark 0.4m 19.2kg 63 63 47 41 41 74 
435   Skuntank poison dark 1.0m 38.0kg 103 93 67 71 61 84 
436   Bronzor steel psychic 0.5m 60.5kg 57 24 86 24 86 23 
437   Bronzong steel psychic 1.3m 187.0kg 67 89 116 79 116 33 
438   Bonsly rock - 0.5m 15.0kg 50 80 95 10 45 10 
439   Mimejr. psychic fairy 0.6m 13.0kg 20 25 45 70 90 60 
440   Happiny normal - 0.6m 24.4kg 100 5 5 15 65 30 
441   Chatot normal flying 0.5m 1.9kg 76 65 45 92 42 91 
442   Spiritomb ghost dark 1.0m 108.0kg 50 92 108 92 108 35 
443   Gible dragon ground 0.7m 20.5kg 58 70 45 40 45 42 
444   Gabite dragon ground 1.4m 56.0kg 68 90 65 50 55 82 
445   Garchomp dragon ground 1.9m 95.0kg 108 130 95 80 85 102 1.9m 95kg 108 170 115 120 95 92 dragon ground 
446   Munchlax normal - 0.6m 105.0kg 135 85 40 40 85 5 
447   Riolu fighting - 0.7m 20.2kg 40 70 40 35 40 60 
448   Lucario fighting steel 1.2m 54.0kg 70 110 70 115 70 90 1.3m 57.5kg 70 145 88 140 70 112 fighting steel 
449   Hippopotas ground - 0.8m 49.5kg 68 72 78 38 42 32 
450   Hippowdon ground - 2.0m 300.0kg 108 112 118 68 72 47 
451   Skorupi poison bug 0.8m 12.0kg 40 50 90 30 55 65 
452   Drapion poison dark 1.3m 61.5kg 70 90 110 60 75 95 
453   Croagunk poison fighting 0.7m 23.0kg 48 61 40 61 40 50 
454   Toxicroak poison fighting 1.3m 44.4kg 83 106 65 86 65 85 
455   Carnivine grass - 1.4m 27.0kg 74 100 72 90 72 46 
456   Finneon water - 0.4m 7.0kg 49 49 56 49 61 66 
457   Lumineon water - 1.2m 24.0kg 69 69 76 69 86 91 
458   Mantyke water flying 1.0m 65.0kg 45 20 50 60 120 50 
459   Snover grass ice 1.0m 50.5kg 60 62 50 62 60 40 
460   Abomasnow grass ice 2.2m 135.5kg 90 92 75 92 85 60 2.7m 185kg 90 132 105 132 105 30 grass ice 
461   Weavile dark ice 1.1m 34.0kg 70 120 65 45 85 125 
462   Magnezone electric steel 1.2m 180.0kg 70 70 115 130 90 60 
463   Lickilicky normal - 1.7m 140.0kg 110 85 95 80 95 50 
464   Rhyperior ground rock 2.4m 282.8kg 115 140 130 55 55 40 
465   Tangrowth grass - 2.0m 128.6kg 100 100 125 110 50 50 
466   Electivire electric - 1.8m 138.6kg 75 123 67 95 85 95 
467   Magmortar fire - 1.6m 68.0kg 75 95 67 125 95 83 
468   Togekiss fairy flying 1.5m 38.0kg 85 50 95 120 115 80 
469   Yanmega bug flying 1.9m 51.5kg 86 76 86 116 56 95 
470   Leafeon grass - 1.0m 25.5kg 65 110 130 60 65 95 
471   Glaceon ice - 0.8m 25.9kg 65 60 110 130 95 65 
472   Gliscor ground flying 2.0m 42.5kg 75 95 125 45 75 95 
473   Mamoswine ice ground 2.5m 291.0kg 110 130 80 70 60 80 
474   Porygon-Z normal - 0.9m 34.0kg 85 80 70 135 75 90 
475   Gallade psychic fighting 1.6m 52.0kg 68 125 65 65 115 80 
476   Probopass rock steel 1.4m 340.0kg 60 55 145 75 150 40 
477   Dusknoir ghost - 2.2m 106.6kg 45 100 135 65 135 45 
478   Froslass ice ghost 1.3m 26.6kg 70 80 70 80 70 110 
479   Rotom electric ghost 0.3m 0.3kg 50 50 77 95 77 91 
479   Rotom-Fan electric flying 0.3m 0.3kg 50 65 107 105 107 86 
479   Rotom-Frost electric ice 0.3m 0.3kg 50 65 107 105 107 86 
479   Rotom-Heat electric heat 0.3m 0.3kg 50 65 107 105 107 86 
479   Rotom-Mow electric grass 0.3m 0.3kg 50 65 107 105 107 86 
479   Rotom-Wash electric water 0.3m 0.3kg 50 65 107 105 107 86 
480   Uxie psychic - 0.3m 0.3kg 75 75 130 75 130 95 
481   Mesprit psychic - 0.3m 0.3kg 80 105 105 105 105 80 
482   Azelf psychic - 0.3m 0.3kg 75 125 70 125 70 115 
483   Dialga steel dragon 5.4m 683.0kg 100 120 120 150 100 90 
484   Palkia water dragon 4.2m 336.0kg 90 120 100 150 120 100 
485   Heatran fire steel 1.7m 430.0kg 91 90 106 130 106 77 
486   Regigigas normal - 3.7m 420.0kg 110 160 110 80 110 100 
487   Giratina ghost dragon 4.5m 750.0kg 150 100 120 100 120 90 150 120 100 120 100 90 
488   Cresselia psychic - 1.5m 85.6kg 120 70 120 75 130 85 
489   Phione water - 0.4m 3.1kg 80 80 80 80 80 80 
490   Manaphy water - 0.3m 1.4kg 100 100 100 100 100 100 
491   Darkrai dark - 1.5m 50.5kg 70 90 90 135 90 125 
492   Shaymin grass - 0.2m 2.1kg 100 100 100 100 100 100 100 103 75 120 75 127 grass flying 
493   Arceus normal - 3.2m 320.0kg 120 120 120 120 120 120 120 120 120 120 120 120 water - 120 120 120 120 120 120 steel - 120 120 120 120 120 120 rock - 120 120 120 120 120 120 psychic - 120 120 120 120 120 120 poison - 120 120 120 120 120 120 ice - 120 120 120 120 120 120 ground - 120 120 120 120 120 120 grass - 120 120 120 120 120 120 ghost - 120 120 120 120 120 120 flying - 120 120 120 120 120 120 fire - 120 120 120 120 120 120 fighting - 120 120 120 120 120 120 fairy - 120 120 120 120 120 120 electric - 120 120 120 120 120 120 dragon - 120 120 120 120 120 120 dark - 120 120 120 120 120 120 bug - 
494   Victini psychic fire 0.4m 4.0kg 100 100 100 100 100 100 
495   Snivy grass - 0.6m 8.1kg 45 45 55 45 55 63 
496   Servine grass - 0.8m 16.0kg 60 60 75 60 75 83 
497   Serperior grass - 3.3m 63.0kg 75 75 95 75 95 113 
498   Tepig fire - 0.5m 9.9kg 65 63 45 45 45 45 
499   Pignite fire fighting 1.0m 55.5kg 90 93 55 70 55 55 
500   Emboar fire fighting 1.6m 150.0kg 110 123 65 100 65 65 
501   Oshawott water - 0.5m 5.9kg 55 55 45 63 45 45 
502   Dewott water - 0.8m 24.5kg 75 75 60 83 60 60 
503   Samurott water - 1.5m 94.6kg 95 100 85 108 70 70 
504   Patrat normal - 0.5m 11.6kg 45 55 39 35 39 42 
505   Watchog normal - 1.1m 27.0kg 60 85 69 60 69 77 
506   Lillipup normal - 0.4m 4.1kg 45 60 45 25 45 55 
507   Herdier normal - 0.9m 14.7kg 65 80 65 35 65 60 
508   Stoutland normal - 1.2m 61.0kg 85 110 90 45 90 80 
509   Purrloin dark - 0.4m 10.1kg 41 50 37 50 37 66 
510   Liepard dark - 1.1m 37.5kg 64 88 50 88 50 106 
511   Pansage grass - 0.6m 10.5kg 50 53 48 53 48 64 
512   Simisage grass - 1.1m 30.5kg 75 98 63 98 63 101 
513   Pansear fire - 0.6m 11.0kg 50 53 48 53 48 64 
514   Simisear fire - 1.0m 28.0kg 75 98 63 98 63 101 
515   Panpour water - 0.6m 13.5kg 50 53 48 53 48 64 
516   Simipour water - 1.0m 29.0kg 75 98 63 98 63 101 
517   Munna psychic - 0.6m 23.3kg 76 25 45 67 55 24 
518   Musharna psychic - 1.1m 60.5kg 116 55 85 107 95 29 
519   Pidove normal flying 0.3m 2.1kg 50 55 50 36 30 43 
520   Tranquill normal flying 0.6m 15.0kg 62 77 62 50 42 65 
521   Unfezant normal flying 1.2m 29.0kg 80 115 80 65 55 93 
522   Blitzle electric - 0.8m 29.8kg 45 60 32 50 32 76 
523   Zebstrika electric - 1.6m 79.5kg 75 100 63 80 63 116 
524   Roggenrola rock - 0.4m 18.0kg 55 75 85 25 25 15 
525   Boldore rock - 0.9m 102.0kg 70 105 105 50 40 20 
526   Gigalith rock - 1.7m 260.0kg 85 135 130 60 80 25 
527   Woobat psychic flying 0.4m 2.1kg 55 45 43 55 43 72 
528   Swoobat psychic flying 0.9m 10.5kg 67 57 55 77 55 114 
529   Drilbur ground - 0.3m 8.5kg 60 85 40 30 45 68 
530   Excadrill ground steel 0.7m 40.4kg 110 135 60 50 65 88 
531   Audino normal - 1.1m 31.0kg 103 60 86 60 86 50 
532   Timburr fighting - 0.6m 12.5kg 75 80 55 25 35 35 
533   Gurdurr fighting - 1.2m 40.0kg 85 105 85 40 50 40 
534   Conkeldurr fighting - 1.4m 87.0kg 105 140 95 55 65 45 
535   Tympole water - 0.5m 4.5kg 50 50 40 50 40 64 
536   Palpitoad water ground 0.8m 17.0kg 75 65 55 65 55 69 
537   Seismitoad water ground 1.5m 62.0kg 105 95 75 85 75 74 
538   Throh fighting - 1.3m 55.5kg 120 100 85 30 85 45 
539   Sawk fighting - 1.4m 51.0kg 75 125 75 30 75 85 
540   Sewaddle bug grass 0.3m 2.5kg 45 53 70 40 60 42 
541   Swadloon bug grass 0.5m 7.3kg 55 63 90 50 80 42 
542   Leavanny bug grass 1.2m 20.5kg 75 103 80 70 80 92 
543   Venipede bug poison 0.4m 5.3kg 30 45 59 30 39 57 
544   Whirlipede bug poison 1.2m 58.5kg 40 55 99 40 79 47 
545   Scolipede bug poison 2.5m 200.5kg 60 100 89 55 69 112 
546   Cottonee grass fairy 0.3m 0.6kg 40 27 60 37 50 66 
547   Whimsicott grass fairy 0.7m 6.6kg 60 67 85 77 75 116 
548   Petilil grass - 0.5m 6.6kg 45 35 50 70 50 30 
549   Lilligant grass - 1.1m 16.3kg 70 60 75 110 75 90 
550   Basculin water - 1.0m 18.0kg 70 92 65 80 55 98 
551   Sandile ground dark 0.7m 15.2kg 50 72 35 35 35 65 
552   Krokorok ground dark 1.0m 33.4kg 60 82 45 45 45 74 
553   Krookodile ground dark 1.5m 96.3kg 95 117 80 65 70 92 
554   Darumaka fire - 0.6m 37.5kg 70 90 45 15 45 50 
555   Darmanitan fire - 1.3m 92.9kg 105 140 55 30 55 95 105 30 105 140 105 55 fire psychic 
556   Maractus grass - 1.0m 28.0kg 75 86 67 106 67 60 
557   Dwebble bug rock 0.3m 14.5kg 50 65 85 35 35 55 
558   Crustle bug rock 1.4m 200.0kg 70 95 125 65 75 45 
559   Scraggy dark fighting 0.6m 11.8kg 50 75 70 35 70 48 
560   Scrafty dark fighting 1.1m 30.0kg 65 90 115 45 115 58 
561   Sigilyph psychic flying 1.4m 14.0kg 72 58 80 103 80 97 
562   Yamask ghost - 0.5m 1.5kg 38 30 85 55 65 30 
563   Cofagrigus ghost - 1.7m 76.5kg 58 50 145 95 105 30 
564   Tirtouga water rock 0.7m 16.5kg 54 78 103 53 45 22 
565   Carracosta water rock 1.2m 81.0kg 74 108 133 83 65 32 
566   Archen rock flying 0.5m 9.5kg 55 112 45 74 45 70 
567   Archeops rock flying 1.4m 32.0kg 75 140 65 112 65 110 
568   Trubbish poison - 0.6m 31.0kg 50 50 62 40 62 65 
569   Garbodor poison - 1.9m 107.3kg 80 95 82 60 82 75 
570   Zorua dark - 0.7m 12.5kg 40 65 40 80 40 65 
571   Zoroark dark - 1.6m 81.1kg 60 105 60 120 60 105 
572   Minccino normal - 0.4m 5.8kg 55 50 40 40 40 75 
573   Cinccino normal - 0.5m 7.5kg 75 95 60 65 60 115 
574   Gothita psychic - 0.4m 5.8kg 45 30 50 55 65 45 
575   Gothorita psychic - 0.7m 18.0kg 60 45 70 75 85 55 
576   Gothitelle psychic - 1.5m 44.0kg 70 55 95 95 110 65 
577   Solosis psychic - 0.3m 1.0kg 45 30 40 105 50 20 
578   Duosion psychic - 0.6m 8.0kg 65 40 50 125 60 30 
579   Reuniclus psychic - 1.0m 20.1kg 110 65 75 125 85 30 
580   Ducklett water flying 0.5m 5.5kg 62 44 50 44 50 55 
581   Swanna water flying 1.3m 24.2kg 75 87 63 87 63 98 
582   Vanillite ice - 0.4m 5.7kg 36 50 50 65 60 44 
583   Vanillish ice - 1.1m 41.0kg 51 65 65 80 75 59 
584   Vanilluxe ice - 1.3m 57.5kg 71 95 85 110 95 79 
585   Deerling normal grass 0.6m 19.5kg 60 60 50 40 50 75 
586   Sawsbuck normal grass 1.9m 92.5kg 80 100 70 60 70 95 
587   Emolga electric flying 0.4m 5.0kg 55 75 60 75 60 103 
588   Karrablast bug - 0.5m 5.9kg 50 75 45 40 45 60 
589   Escavalier bug steel 1.0m 33.0kg 70 135 105 60 105 20 
590   Foongus grass poison 0.2m 1.0kg 69 55 45 55 55 15 
591   Amoonguss grass poison 0.6m 10.5kg 114 85 70 85 80 30 
592   Frillish water ghost 1.2m 33.0kg 55 40 50 65 85 40 
593   Jellicent water ghost 2.2m 135.0kg 100 60 70 85 105 60 
594   Alomomola water - 1.2m 31.6kg 165 75 80 40 45 65 
595   Joltik bug electric 0.1m 0.6kg 50 47 50 57 50 65 
596   Galvantula bug electric 0.8m 14.3kg 70 77 60 97 60 108 
597   Ferroseed grass steel 0.6m 18.8kg 44 50 91 24 86 10 
598   Ferrothorn grass steel 1.0m 110.0kg 74 94 131 54 116 20 
599   Klink steel - 0.3m 21.0kg 40 55 70 45 60 30 
600   Klang steel - 0.6m 51.0kg 60 80 95 70 85 50 
601   Klinklang steel - 0.6m 81.0kg 60 100 115 70 85 90 
602   Tynamo electric - 0.2m 0.3kg 35 55 40 45 40 60 
603   Eelektrik electric - 1.2m 22.0kg 65 85 70 75 70 40 
604   Eelektross electric - 2.1m 80.5kg 85 115 80 105 80 50 
605   Elgyem psychic - 0.5m 9.0kg 55 55 55 85 55 30 
606   Beheeyem psychic - 1.0m 34.5kg 75 75 75 125 95 40 
607   Litwick ghost fire 0.3m 3.1kg 50 30 55 65 55 20 
608   Lampent ghost fire 0.6m 13.0kg 60 40 60 95 60 55 
609   Chandelure ghost fire 1.0m 34.3kg 60 55 90 145 90 80 
610   Axew dragon - 0.6m 18.0kg 46 87 60 30 40 57 
611   Fraxure dragon - 1.0m 36.0kg 66 117 70 40 50 67 
612   Haxorus dragon - 1.8m 105.5kg 76 147 90 60 70 97 
613   Cubchoo ice - 0.5m 8.5kg 55 70 40 60 40 40 
614   Beartic ice - 2.6m 260.0kg 95 110 80 70 80 50 
615   Cryogonal ice - 1.1m 148.0kg 70 50 30 95 135 105 
616   Shelmet bug - 0.4m 7.7kg 50 40 85 40 65 25 
617   Accelgor bug - 0.8m 25.3kg 80 70 40 100 60 145 
618   Stunfisk ground electric 0.7m 11.0kg 109 66 84 81 99 32 
619   Mienfoo fighting - 0.9m 20.0kg 45 85 50 55 50 65 
620   Mienshao fighting - 1.4m 35.5kg 65 125 60 95 60 105 
621   Druddigon dragon - 1.6m 139.0kg 77 120 90 60 90 48 
622   Golett ground ghost 1.0m 92.0kg 59 74 50 35 50 35 
623   Golurk ground ghost 2.8m 330.0kg 89 124 80 55 80 55 
624   Pawniard dark steel 0.5m 10.2kg 45 85 70 40 40 60 
625   Bisharp dark steel 1.6m 70.0kg 65 125 100 60 70 70 
626   Bouffalant normal - 1.6m 94.6kg 95 110 95 40 95 55 
627   Rufflet normal flying 0.5m 10.5kg 70 83 50 37 50 60 
628   Braviary normal flying 1.5m 41.0kg 100 123 75 57 75 80 
629   Vullaby dark flying 0.5m 9.0kg 70 55 75 45 65 60 
630   Mandibuzz dark flying 1.2m 39.5kg 110 65 105 55 95 80 
631   Heatmor fire - 1.4m 58.0kg 85 97 66 105 66 65 
632   Durant bug steel 0.3m 33.0kg 58 109 112 48 48 109 
633   Deino dark dragon 0.8m 17.3kg 52 65 50 45 50 38 
634   Zweilous dark dragon 1.4m 50.0kg 72 85 70 65 70 58 
635   Hydreigon dark dragon 1.8m 160.0kg 92 105 90 125 90 98 
636   Larvesta bug fire 1.1m 28.8kg 55 85 55 50 55 60 
637   Volcarona bug fire 1.6m 46.0kg 85 60 65 135 105 100 
638   Cobalion steel fighting 2.1m 250.0kg 91 90 129 90 72 108 
639   Terrakion rock fighting 1.9m 260.0kg 91 129 90 72 90 108 
640   Virizion grass fighting 2.0m 200.0kg 91 90 72 90 129 108 
641   Tornadus flying - 1.5m 63.0kg 79 115 70 125 80 111 79 100 80 110 90 121 
642   Thundurus electric flying 1.5m 61.0kg 79 115 70 125 80 111 79 105 70 145 80 101 
643   Reshiram dragon fire 3.2m 330.0kg 100 120 100 150 120 90 
644   Zekrom dragon electric 2.9m 345.0kg 100 150 120 120 100 90 
645   Landorus ground flying 1.5m 68.0kg 89 125 90 115 80 101 89 145 90 105 80 91 
646   Kyurem dragon ice 3.0m 325.0kg 125 130 90 130 90 95 125 170 100 120 90 95 125 120 90 170 100 95 
647   Keldeo water fighting 1.4m 48.5kg 91 72 90 129 90 108 
648   Meloetta normal psychic 0.6m 6.5kg 100 77 77 128 128 90 100 128 90 77 77 128 normal fighting 
649   Genesect bug steel 1.5m 82.5kg 71 120 95 120 95 99 
650   Chespin grass - 0.4m 9.0kg 56 61 65 48 45 38 
651   Quilladin grass - 0.7m 29.0kg 61 78 95 56 58 57 
652   Chesnaught grass fighting 1.6m 90.0kg 88 107 122 74 75 64 
653   Fennekin fire - 0.4m 9.4kg 40 45 40 62 60 60 
654   Braixen fire - 1.0m 14.5kg 59 59 58 90 70 73 
655   Delphox fire psychic 1.5m 39.0kg 75 69 72 114 100 104 
656   Froakie water - 0.3m 7.0kg 41 56 40 62 44 71 
657   Frogadier water - 0.6m 10.9kg 54 63 52 83 56 97 
658   Greninja water dark 1.5m 40.0kg 72 95 67 103 71 122 
659   Bunnelby normal - 0.4m 5.0kg 38 36 38 32 36 57 
660   Diggersby normal ground 1.0m 42.4kg 85 56 77 50 77 78 
661   Fletchling normal flying 0.3m 1.7kg 45 50 43 40 38 62 
662   Fletchinder fire flying 0.7m 16.0kg 62 73 55 56 52 84 
663   Talonflame fire flying 1.2m 24.5kg 78 81 71 74 69 126 
664   Scatterbug bug - 0.3m 2.5kg 38 35 40 27 25 35 
665   Spewpa bug - 0.3m 8.4kg 45 22 60 27 30 29 
666   Vivillon bug flying 1.2m 17.0kg 80 52 50 90 50 89 
667   Litleo fire normal 0.6m 13.5kg 62 50 58 73 54 72 
668   Pyroar fire normal 1.5m 81.5kg 86 68 72 109 66 106 
669   Flabébé fairy - 0.1m 0.1kg 44 38 39 61 79 42 
670   Floette fairy - 0.2m 0.9kg 54 45 47 75 98 52 74 65 67 125 128 92 
671   Florges fairy - 1.1m 10.0kg 78 65 68 112 154 75 
672   Skiddo grass - 0.9m 31.0kg 66 65 48 62 57 52 
673   Gogoat grass - 1.7m 91.0kg 123 100 62 97 81 68 
674   Pancham fighting - 0.6m 8.0kg 67 82 62 46 48 43 
675   Pangoro fighting dark 2.1m 136.0kg 95 124 78 69 71 58 
676   Furfrou normal - 1.2m 28.0kg 75 80 60 65 90 102 
677   Espurr psychic - 0.3m 3.5kg 62 48 54 63 60 68 
678   Meowstic psychic - 0.6m 8.5kg 74 48 76 83 81 104 
679   Honedge steel ghost 0.8m 2.0kg 45 80 100 35 37 28 
680   Doublade steel ghost 0.8m 4.5kg 59 110 150 45 49 35 
681   Aegislash steel ghost 1.7m 53.0kg 60 50 150 50 150 60 60 150 50 150 50 60 
682   Spritzee fairy - 0.2m 0.5kg 78 52 60 63 65 23 
683   Aromatisse fairy - 0.8m 15.5kg 101 72 72 99 89 29 
684   Swirlix fairy - 0.4m 3.5kg 62 48 66 59 57 49 
685   Slurpuff fairy - 0.8m 5.0kg 82 80 86 85 75 72 
686   Inkay dark psychic 0.4m 3.5kg 53 54 53 37 46 45 
687   Malamar dark psychic 1.5m 47.0kg 86 92 88 68 75 73 
688   Binacle rock water 0.5m 31.0kg 42 52 67 39 56 50 
689   Barbaracle rock water 1.3m 96.0kg 72 105 115 54 86 68 
690   Skrelp poison water 0.5m 7.3kg 50 60 60 60 60 30 
691   Dragalge poison dragon 1.8m 81.5kg 65 75 90 97 123 44 
692   Clauncher water - 0.5m 8.3kg 50 53 62 58 63 44 
693   Clawitzer water - 1.3m 35.3kg 71 73 88 120 89 59 
694   Helioptile electric normal 0.5m 6.0kg 44 38 33 61 43 70 
695   Heliolisk electric normal 1.0m 21.0kg 62 55 52 109 94 109 
696   Tyrunt rock dragon 0.8m 26.0kg 58 89 77 45 45 48 
697   Tyrantrum rock dragon 2.5m 270.0kg 82 121 119 69 59 71 
698   Amaura rock ice 1.3m 25.2kg 77 59 50 67 63 46 
699   Aurorus rock ice 2.7m 225.0kg 123 77 72 99 92 58 
700   Sylveon fairy - 1.0m 23.5kg 95 65 65 110 130 60 
701   Hawlucha fighting flying 0.8m 21.5kg 78 92 75 74 63 118 
702   Dedenne electric fairy 0.2m 2.2kg 67 58 57 81 67 101 
703   Carbink rock fairy 0.3m 5.7kg 50 50 150 50 150 50 
704   Goomy dragon - 0.3m 2.8kg 45 50 35 55 75 40 
705   Sliggoo dragon - 0.8m 17.5kg 68 75 53 83 113 60 
706   Goodra dragon - 2.0m 150.5kg 90 100 70 110 150 80 
707   Klefki steel fairy 0.2m 3.0kg 57 80 91 80 87 75 
708   Phantump ghost grass 0.4m 7.0kg 43 70 48 50 60 38 
709   Trevenant ghost grass 1.5m 71.0kg 85 110 76 65 82 56 
710   Pumpkaboo ghost grass 0.8m 15.0kg 49 66 70 44 55 51 44 66 70 44 55 56 54 66 70 44 55 46 59 66 70 44 55 41 
711   Gourgeist ghost grass 1.7m 39.0kg 65 90 122 58 75 84 55 85 122 58 75 99 75 95 122 58 75 69 85 100 122 58 75 54 
712   Bergmite ice - 1.0m 99.5kg 55 69 85 32 35 28 
713   Avalugg ice - 2.0m 505.0kg 95 117 184 44 46 28 
714   Noibat flying dragon 0.5m 8.0kg 40 30 35 45 40 55 
715   Noivern flying dragon 1.5m 85.0kg 85 70 80 97 80 123 
716   Xerneas fairy - 3.0m 215.0kg 126 131 95 131 98 99 
717   Yveltal dark flying 5.8m 203.0kg 126 131 95 131 98 99 
718   Zygarde dragon ground 5.0m 284.6kg 108 100 121 81 95 95 
719   Diancie rock fairy 0.7m 8.8kg 50 100 150 100 150 50 rock fairy 
720   Hoopa psychic ghost 0.5m 9.0kg 80 110 60 150 130 70 
721   Volcanion fire water 1.7m 195.0kg 80 110 120 130 90 70 
